APP_ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6391934,F,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-22976,-6165,1,0,0,0,Cleaning staff,1.0
6065423,M,Y,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-15113,-152,1,0,0,0,,2.0
6652956,M,Y,Y,0,315000.0,State servant,Higher education,Civil marriage,House / apartment,-9195,-848,1,0,0,0,IT staff,2.0
6460063,F,Y,N,0,112500.0,Working,Higher education,Married,House / apartment,-19111,-2604,1,1,0,0,Accountants,2.0
6204909,M,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-9832,-1684,1,0,0,0,Drivers,2.0
6560215,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14535,-205,1,1,0,0,Sales staff,1.0
5731553,F,N,Y,0,45000.0,Pensioner,Incomplete higher,Married,House / apartment,-24601,365243,1,0,1,0,,2.0
6659468,F,N,Y,0,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15336,-272,1,1,0,0,Sales staff,2.0
5542126,F,N,N,0,270000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20777,365243,1,0,0,0,,1.0
5376882,F,N,N,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-18024,-8275,1,0,0,0,,2.0
5971490,F,N,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,-12569,-2956,1,0,1,0,High skill tech staff,4.0
6586353,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,-17185,-4151,1,0,1,1,,2.0
6078885,M,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15520,-3183,1,1,0,0,,3.0
6052864,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23372,365243,1,0,1,1,,1.0
6620601,M,Y,Y,1,144000.0,State servant,Incomplete higher,Married,House / apartment,-12693,-1751,1,0,1,0,Core staff,3.0
6293793,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23732,365243,1,0,0,0,,1.0
6060960,F,N,N,2,112500.0,State servant,Higher education,Married,House / apartment,-10803,-1229,1,0,0,0,Core staff,4.0
5702132,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-11047,-2016,1,1,0,0,Core staff,2.0
5160124,M,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-11997,-162,1,0,0,0,Managers,3.0
5731724,F,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14527,-7768,1,0,0,0,Laborers,3.0
6629351,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15247,-1720,1,1,1,0,Drivers,3.0
6603665,F,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15124,-2958,1,1,1,0,Sales staff,2.0
6032378,M,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15633,-3200,1,0,1,0,Laborers,3.0
5957105,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23231,365243,1,0,1,0,,2.0
6264582,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9342,-970,1,0,1,0,High skill tech staff,2.0
6060988,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-8334,-679,1,0,0,0,Sales staff,2.0
5825947,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17790,-8158,1,0,0,0,Drivers,2.0
5198405,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-24437,-2605,1,0,0,0,,1.0
6112768,F,N,Y,1,261000.0,Working,Secondary / secondary special,Married,House / apartment,-16179,-4436,1,0,1,0,Sales staff,3.0
6408591,F,N,Y,1,225000.0,Working,Higher education,Single / not married,House / apartment,-19926,-275,1,0,0,0,Core staff,2.0
6021331,M,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-14377,-3361,1,0,0,0,,2.0
5041221,M,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10886,-308,1,0,0,0,Laborers,1.0
5889468,M,Y,N,0,157500.0,Working,Lower secondary,Single / not married,House / apartment,-13086,-1773,1,1,1,0,Drivers,1.0
5090140,F,Y,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18458,-2657,1,1,1,0,Sales staff,2.0
5241883,F,N,N,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,-16995,-2515,1,1,1,0,Waiters/barmen staff,1.0
6448928,F,N,Y,0,90000.0,Working,Secondary / secondary special,Widow,House / apartment,-21639,-457,1,0,0,0,Accountants,1.0
6158569,F,Y,Y,0,112500.0,Working,Higher education,Single / not married,House / apartment,-11540,-361,1,0,1,0,Medicine staff,1.0
6089530,M,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-10179,-3586,1,0,0,0,Laborers,3.0
5408591,M,Y,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,-12142,-1214,1,1,1,0,Core staff,1.0
6392115,F,N,Y,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13244,-1690,1,0,0,0,Sales staff,3.0
5715673,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11797,-1682,1,1,0,0,Laborers,2.0
6636220,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12743,-786,1,0,0,0,Sales staff,4.0
6206732,M,Y,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,-15692,365243,1,0,1,0,,2.0
6480927,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20934,365243,1,0,0,0,,2.0
6507722,F,Y,Y,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-17812,-911,1,0,0,0,Medicine staff,2.0
6431009,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-19143,-5226,1,0,0,0,,1.0
5832432,F,N,Y,0,292500.0,State servant,Higher education,Single / not married,House / apartment,-11932,-3000,1,0,0,1,Core staff,1.0
6722841,F,N,Y,2,103500.0,Working,Secondary / secondary special,Married,With parents,-10475,-3637,1,0,0,0,Sales staff,4.0
5243544,F,N,N,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-16030,-1214,1,1,0,0,Sales staff,1.0
6747125,F,N,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-10548,-1898,1,1,1,0,Core staff,2.0
6398345,F,N,Y,0,139500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21154,365243,1,0,1,1,,2.0
5010315,F,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15109,-1956,1,0,0,0,Core staff,3.0
5279419,F,N,N,1,315000.0,Working,Higher education,Married,House / apartment,-12364,-1358,1,0,0,0,Managers,3.0
6461014,M,Y,Y,0,450000.0,Working,Higher education,Married,House / apartment,-13434,-811,1,0,0,0,Managers,2.0
5689376,F,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-15393,-1566,1,0,0,0,Accountants,2.0
5788106,F,Y,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21878,365243,1,0,0,0,,2.0
6296912,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23486,365243,1,0,0,1,,2.0
5738492,F,N,Y,0,67500.0,State servant,Higher education,Married,House / apartment,-14471,-5608,1,1,1,0,Core staff,2.0
6243276,F,N,Y,0,450000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-19534,-2426,1,0,0,1,,2.0
5759444,F,N,Y,0,360000.0,State servant,Secondary / secondary special,Married,House / apartment,-24023,-3962,1,0,0,0,Managers,2.0
7243825,M,N,N,0,99000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19896,365243,1,0,1,0,,2.0
6186371,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15193,-2305,1,0,0,0,Sales staff,2.0
5154171,M,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15243,-763,1,0,0,0,Laborers,2.0
5945515,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17293,-2196,1,0,0,0,Managers,2.0
5372687,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-13006,-5230,1,0,0,0,Sales staff,3.0
6670458,F,N,N,1,126000.0,Working,Higher education,Separated,House / apartment,-14500,-1940,1,0,0,1,,2.0
6472329,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19925,365243,1,0,0,0,,1.0
6273877,M,Y,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-16081,-1799,1,0,0,0,Drivers,2.0
5526486,F,Y,Y,0,189000.0,Commercial associate,Higher education,Married,Municipal apartment,-10322,-3310,1,0,1,0,Sales staff,2.0
5931424,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17894,-5419,1,0,0,1,Waiters/barmen staff,2.0
6099002,M,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18168,-2716,1,0,1,0,Security staff,2.0
6575897,F,N,Y,0,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14649,-2642,1,0,0,0,Cooking staff,2.0
6093427,M,Y,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10040,-1216,1,0,0,0,Laborers,3.0
5536976,F,Y,N,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-20655,-7966,1,1,1,0,Core staff,2.0
5737218,F,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14658,-6356,1,1,1,0,Laborers,3.0
6806913,F,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16049,-187,1,0,1,0,High skill tech staff,3.0
6643338,M,Y,Y,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13342,-425,1,0,0,0,Managers,1.0
6639438,F,Y,Y,0,382500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21689,365243,1,0,1,0,,1.0
6223890,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10450,-237,1,1,0,0,Laborers,3.0
5889887,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14741,-5730,1,0,0,0,,2.0
6264642,M,Y,Y,2,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-13584,-4743,1,1,1,0,Managers,4.0
6602191,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-13775,-1457,1,0,0,0,,2.0
5090111,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-15957,-3604,1,0,1,0,,2.0
5938849,M,N,Y,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-17664,-1121,1,1,1,1,Laborers,2.0
6069730,F,N,Y,0,112500.0,Pensioner,Higher education,Separated,House / apartment,-21352,365243,1,0,0,0,,1.0
5068911,F,N,N,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-14802,-1846,1,0,0,0,Drivers,3.0
6362916,M,Y,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-10130,-2128,1,1,0,0,Core staff,2.0
5135513,F,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14909,-8083,1,0,1,0,Medicine staff,2.0
6354382,F,N,Y,2,135000.0,Working,Higher education,Married,House / apartment,-12407,-1379,1,0,0,0,Core staff,4.0
6520479,F,N,Y,1,90000.0,Working,Higher education,Separated,House / apartment,-9059,-1026,1,1,0,0,Core staff,2.0
5690347,F,N,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-13374,-1885,1,1,1,0,Cooking staff,2.0
5808306,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,With parents,-8488,-1207,1,0,0,1,,1.0
6758178,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13878,-897,1,0,0,0,High skill tech staff,2.0
5541819,M,N,Y,0,315000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23636,365243,1,0,1,1,,2.0
6100235,M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12933,-652,1,0,0,0,Laborers,1.0
6403533,F,N,Y,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-14480,-6734,1,1,0,0,Laborers,2.0
5132924,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11053,-1626,1,0,0,0,Laborers,2.0
5470782,F,N,Y,0,135000.0,State servant,Higher education,Married,House / apartment,-18935,-1997,1,0,0,0,High skill tech staff,2.0
5769337,F,N,N,3,121500.0,State servant,Higher education,Married,With parents,-12878,-1672,1,0,0,0,Accountants,5.0
5069082,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23458,365243,1,0,0,1,,2.0
6398032,M,Y,N,0,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-16240,-5529,1,0,0,1,,2.0
5964879,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18349,-1823,1,0,0,0,Cooking staff,1.0
5863675,M,Y,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-11741,365243,1,0,0,0,,2.0
5067715,F,N,Y,2,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-12682,-932,1,0,0,1,Managers,4.0
5627175,M,Y,N,0,247500.0,State servant,Higher education,Married,With parents,-11637,-1929,1,0,0,0,Security staff,2.0
5944013,M,Y,N,0,675000.0,Working,Higher education,Married,Rented apartment,-14488,-920,1,0,0,0,Managers,2.0
5355644,F,N,Y,0,135000.0,State servant,Higher education,Civil marriage,House / apartment,-17333,-2726,1,0,0,0,Core staff,2.0
5242849,F,N,Y,0,216000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16585,-5291,1,0,1,1,Managers,2.0
6625510,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11486,-243,1,0,1,0,Core staff,3.0
6605490,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14442,-833,1,0,1,0,Laborers,2.0
6639090,F,Y,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-11713,-801,1,0,0,0,Laborers,2.0
6208123,M,Y,Y,2,315000.0,State servant,Secondary / secondary special,Married,Rented apartment,-11879,-4215,1,1,0,0,High skill tech staff,4.0
5028788,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22651,-3613,1,0,0,0,,2.0
5142807,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18382,-4548,1,1,1,0,Accountants,2.0
5197592,F,N,N,1,180000.0,Working,Secondary / secondary special,Married,Rented apartment,-11047,-3398,1,0,0,0,Laborers,3.0
6184669,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-16627,-2194,1,0,0,0,Drivers,3.0
6121625,M,N,N,0,229500.0,Working,Higher education,Married,Rented apartment,-21574,-1169,1,1,0,0,Laborers,2.0
6368017,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21273,365243,1,0,0,0,,1.0
6054577,F,Y,Y,0,383400.0,Commercial associate,Higher education,Married,House / apartment,-14152,-6753,1,0,0,0,Core staff,2.0
5091620,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-12013,-3973,1,1,0,0,Accountants,2.0
6800873,F,N,N,1,81000.0,State servant,Higher education,Married,With parents,-11707,-2317,1,0,0,0,Core staff,3.0
5707284,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11370,-1040,1,0,0,0,Drivers,3.0
5731843,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21902,365243,1,0,0,0,,1.0
5743469,F,N,N,0,360000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21888,365243,1,0,0,0,,1.0
6469823,F,N,N,2,112500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-14913,-1604,1,0,0,0,Core staff,3.0
6351739,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-8814,-1459,1,1,0,0,Laborers,2.0
6122304,M,N,Y,1,270000.0,State servant,Higher education,Separated,House / apartment,-11390,-2938,1,0,0,0,High skill tech staff,2.0
5036186,F,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20661,365243,1,0,1,0,,3.0
6089234,M,Y,Y,0,517500.0,Working,Higher education,Married,House / apartment,-15065,-3007,1,0,0,1,Managers,2.0
5998569,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23728,365243,1,0,1,0,,1.0
5872140,M,Y,N,1,157500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-12986,-2345,1,0,0,0,Laborers,3.0
6519615,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17474,-1798,1,1,1,0,Managers,2.0
5068077,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22799,365243,1,0,0,0,,2.0
6824362,M,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10721,-2444,1,1,0,0,Drivers,3.0
5858336,M,N,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10308,-2484,1,1,0,0,,1.0
5315200,M,Y,Y,0,360000.0,State servant,Higher education,Married,House / apartment,-18497,-9234,1,0,0,0,Managers,2.0
7314346,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15282,-3270,1,0,0,0,Laborers,4.0
5271528,F,Y,N,0,189000.0,Working,Higher education,Single / not married,House / apartment,-10901,-1334,1,0,0,0,Accountants,1.0
7368404,F,Y,N,0,427500.0,Working,Higher education,Single / not married,House / apartment,-10773,-150,1,0,1,0,Core staff,1.0
5045543,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,-10937,-1539,1,0,0,0,High skill tech staff,4.0
5888155,F,Y,Y,2,189000.0,Working,Secondary / secondary special,Married,House / apartment,-10792,-1406,1,0,0,0,Sales staff,4.0
5680166,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-18284,-10802,1,0,0,1,Core staff,2.0
5938027,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13274,-2795,1,0,1,0,Sales staff,2.0
6728469,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21258,365243,1,0,1,0,,1.0
6559930,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15343,-2273,1,0,0,0,Core staff,3.0
5401499,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-15417,-430,1,1,1,0,Core staff,1.0
5069004,M,Y,Y,0,337500.0,Working,Higher education,Married,With parents,-10622,-1175,1,0,0,0,Laborers,2.0
6077142,F,N,Y,0,189000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21478,365243,1,0,0,0,,1.0
5709096,F,Y,Y,1,189000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10736,-868,1,0,1,1,,3.0
6366485,M,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16921,-3611,1,0,0,0,Laborers,2.0
7993029,F,N,N,2,189000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-12276,-1835,1,0,1,0,,4.0
5542366,F,N,Y,0,234000.0,Pensioner,Higher education,Married,House / apartment,-20095,365243,1,0,0,0,,2.0
7936189,F,N,Y,0,315000.0,Working,Higher education,Separated,House / apartment,-9487,-2634,1,0,0,0,,1.0
5671315,F,N,Y,3,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-11976,-1274,1,1,0,1,,5.0
5852413,F,Y,Y,1,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-15484,-3129,1,1,1,0,Medicine staff,3.0
6102823,F,N,Y,0,117000.0,Pensioner,Higher education,Single / not married,House / apartment,-22116,365243,1,0,0,0,,1.0
6143552,F,N,N,0,74250.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24499,365243,1,0,0,0,,1.0
6248737,M,Y,Y,1,166500.0,Working,Higher education,Separated,House / apartment,-10469,-3771,1,1,0,0,High skill tech staff,2.0
6577440,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20614,365243,1,0,0,0,,2.0
6461073,F,N,Y,1,157500.0,Working,Incomplete higher,Married,House / apartment,-12762,-1603,1,1,1,0,Managers,3.0
6021505,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15247,-319,1,1,0,0,High skill tech staff,2.0
5385187,F,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-13651,-4964,1,0,0,0,,2.0
6139278,F,N,Y,0,495000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18145,-677,1,0,0,0,Managers,2.0
6312027,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17283,-1146,1,0,1,0,,2.0
6742708,F,Y,N,0,225000.0,State servant,Higher education,Single / not married,Rented apartment,-8388,-379,1,0,0,1,Core staff,1.0
6050798,F,N,Y,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18518,-1762,1,0,0,0,Managers,2.0
5998875,F,N,Y,1,90000.0,Working,Higher education,Civil marriage,House / apartment,-12871,-788,1,1,1,0,,3.0
5405208,F,N,Y,0,33750.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23672,365243,1,0,0,0,,2.0
5885334,F,N,N,0,58500.0,Working,Secondary / secondary special,Married,House / apartment,-15286,-309,1,1,1,0,Security staff,2.0
6054376,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9020,-1093,1,0,0,0,,1.0
5021452,F,N,Y,0,202500.0,Pensioner,Higher education,Married,House / apartment,-21148,365243,1,0,1,0,,2.0
5851782,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18998,-2522,1,0,0,0,Laborers,2.0
6637242,F,N,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-10318,-363,1,1,0,0,,2.0
6233779,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-11581,-3120,1,0,0,1,Managers,2.0
6063276,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-24878,365243,1,0,0,0,,1.0
5313831,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22195,365243,1,0,0,0,,1.0
7009843,F,N,N,0,81000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17932,-1470,1,0,0,0,Sales staff,1.0
6447715,F,N,Y,0,126000.0,State servant,Secondary / secondary special,Married,House / apartment,-20170,-3041,1,0,0,0,,2.0
6463884,F,Y,Y,0,450000.0,Working,Higher education,Single / not married,House / apartment,-11376,-2087,1,0,0,0,Private service staff,1.0
5509797,F,Y,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-16035,-5721,1,0,1,0,Waiters/barmen staff,2.0
6389071,F,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12231,-2953,1,0,0,0,Managers,2.0
6248020,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12319,-3940,1,0,0,0,Security staff,4.0
5174773,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22751,365243,1,0,0,0,,2.0
5892186,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,With parents,-15288,-197,1,0,0,0,Cooking staff,2.0
6542397,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-19950,-3060,1,0,1,0,Accountants,2.0
6078379,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12784,-156,1,0,0,0,Laborers,3.0
6228745,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13427,-1301,1,0,1,0,Cooking staff,2.0
5197254,F,Y,N,2,112500.0,Working,Secondary / secondary special,Married,Rented apartment,-10579,-384,1,0,0,0,,4.0
5876640,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23897,365243,1,0,0,0,,2.0
6412249,M,N,Y,0,67500.0,Pensioner,Higher education,Married,House / apartment,-23614,365243,1,0,0,0,,2.0
6699486,F,N,Y,0,157500.0,Pensioner,Higher education,Single / not married,House / apartment,-22799,365243,1,0,0,0,,1.0
5314943,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23327,365243,1,0,0,0,,2.0
5155198,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14199,-1769,1,0,0,0,Sales staff,2.0
6231889,F,N,N,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-20684,-2291,1,0,1,0,HR staff,1.0
6089588,F,Y,N,0,328500.0,State servant,Secondary / secondary special,Single / not married,Office apartment,-15838,-2551,1,0,0,0,,1.0
5143581,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,-9124,-960,1,1,0,0,Drivers,2.0
6111232,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12889,-4630,1,0,0,0,Medicine staff,2.0
5760336,M,Y,N,0,81000.0,State servant,Secondary / secondary special,Single / not married,Municipal apartment,-10574,-126,1,0,0,0,Drivers,1.0
6297464,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13901,-1564,1,0,0,1,Core staff,3.0
7624854,F,N,Y,0,207000.0,Working,Higher education,Married,House / apartment,-23445,-1125,1,0,1,0,Core staff,2.0
5189474,F,N,Y,0,45000.0,Working,Secondary / secondary special,Married,House / apartment,-10545,-1461,1,0,0,0,,2.0
5155151,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-10404,-2073,1,1,1,0,,4.0
5837099,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-12750,-3570,1,1,1,0,Laborers,2.0
6758706,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18123,-1263,1,0,0,0,Drivers,2.0
5796883,M,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-21010,-2885,1,0,0,0,Laborers,2.0
6625134,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15440,-4016,1,0,0,0,Sales staff,2.0
5178215,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22968,365243,1,0,0,0,,2.0
5289992,F,Y,Y,1,157500.0,Working,Higher education,Single / not married,With parents,-11995,-224,1,0,1,0,Accountants,2.0
5824861,F,N,N,1,72000.0,Working,Secondary / secondary special,Separated,House / apartment,-15483,-84,1,0,0,0,Cooking staff,2.0
7520305,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12904,-5440,1,0,0,0,Managers,2.0
6230545,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19282,365243,1,0,0,0,,1.0
5994372,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20062,-297,1,0,0,0,Drivers,2.0
6088611,F,Y,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-15463,-1791,1,1,1,0,Managers,4.0
